0.13757094871183118	0.02434743068359776	6.898541940221184e-50
0.20060264401298122	0.025483783018180453	2.9752959503430914e-113
0.26527498745045247	0.021335781754792008	4.115580739792162e-211
0.2607059924858498	0.02116913895075456	4.918147464966034e-239
0.24412670698004468	0.023274757813248767	3.3448232547508005e-201
0.2223383300272472	0.025719431966225916	7.870786441051157e-122
0.25117739115180676	0.018276627604597844	1.7711413933260103e-201
0.354853243060345	0.028024222260317644	0.0
0.3355071236781217	0.027874422045215876	0.0
0.3391323164170382	0.02556838004712555	0.0
0.3546332143422099	0.02022066899465823	0.0
0.304336175481329	0.0167786497000629	0.0
0.30094235350201715	0.01815335430387949	0.0
