0.13049296752357029	0.019695429689657398	8.218687277911796e-39
0.18302641698891373	0.02235882631671853	4.2734640572845776e-110
0.2304339934347944	0.021235403511369908	1.5200936926809018e-187
0.21089836405580525	0.020705585529152602	5.365297850969527e-149
0.1997542716863075	0.02106759166508133	1.0027732900479336e-118
0.17737270316246198	0.01696593140469476	3.4749759302599048e-102
0.17575063608892377	0.022538455007722568	3.5826786604915134e-97
0.23623762149536706	0.01792336455902921	5.7955819779238255e-201
0.2363242834498406	0.020404727897526564	3.7975620736449847e-181
0.24687122695811936	0.01660015325590778	8.582669832695011e-208
0.2649792686801089	0.017689099480153823	3.937305509733803e-246
0.25297743872061745	0.023178031137429226	4.075158595484896e-204
0.2524084912875853	0.01790606476838266	1.2836112641186909e-222
