0.034483299765938384	0.012559690372833446	0.003361373988240539
0.04010429423972218	0.011587768890459038	0.0014077067500987072
0.0345758991204099	0.012134722856319566	0.0017335708605024792
0.03763253345568417	0.010516177901208436	0.000807037653287413
0.04008596735361815	0.012186672141879051	0.0004671879802291671
0.03696859803982778	0.010431956164196428	0.0014754494705791227
0.037449205765750275	0.00979370886061474	0.0009797099658470948
0.05117898713309556	0.012020238830526869	5.460987590553198e-07
0.04793809811988467	0.01094723918380676	2.150117290845068e-06
0.053507660751264285	0.012071923942990543	5.040097642077361e-07
0.05252737734740817	0.012410894756099527	5.873050208381424e-06
0.09105405884965821	0.015725514293603065	5.353328128398628e-17
0.10878420950350783	0.017430408717844008	5.434270167843597e-24
