0.046067086079508233	0.014658530284847331	1.8992144933314974e-05
0.05124694929896454	0.015198448855439072	0.00012923619089935055
0.05956927443521918	0.015887563035239548	4.937915825122736e-08
0.05909162558865695	0.019231491115366612	5.240135890648481e-06
0.05498568330259153	0.011302626102222069	3.871811180935957e-06
0.05486186453415157	0.012935060828960935	1.1058005979062044e-07
0.05540523216616729	0.012998590927615078	1.4709706387434141e-06
0.058849939009719424	0.012607900438453758	2.4296839973035074e-07
0.05610387305880253	0.015337934555975399	0.0004468246590226285
0.056766841936380597	0.013886758489422207	7.594521294065082e-06
0.0559082206542329	0.013048309091896387	6.65059037795319e-07
0.055683270795440755	0.014735252426278232	1.4486462141831782e-06
0.05575140257822235	0.016089764506294596	1.1074723595694604e-07
