0.035218542749193976	0.012716042005769469	0.0016086577948504362
0.0379957876890328	0.01443012722050974	0.006203261978369076
0.03609669435140155	0.011986823399466755	0.001850072983555755
0.03925686237076421	0.013969557341444673	0.00221385500242684
0.0383612027619012	0.012386681174921175	0.0005058305883824663
0.037893400331248245	0.011443766626361719	0.0024164745667097204
0.038663696786325016	0.011259958217308236	0.0014854363102876514
0.0390737293452498	0.012230643068222732	0.0018649447985236165
0.038497620973191975	0.011632882616421415	0.000639386651232425
0.03793225723454849	0.014567322553342503	0.0010273395751055996
0.03808889750879945	0.011315605622091078	9.556795128251793e-05
0.038504133226806896	0.013417352093656555	0.0006478719922038951
0.03860759741910076	0.010780146765233613	0.0006532840709755431
