0.05606220428084811	0.016059787682678996	1.4558825024739617e-06
0.0605425858244028	0.014973739170328517	6.106012831424777e-07
0.07171197665814426	0.017566192993867576	1.194119189293891e-09
0.06941941077954819	0.01804610337487231	5.525369362693342e-10
0.06427243474274628	0.017241089100373218	6.28024309731502e-06
0.06392128737348567	0.015572014963797015	8.683091341651949e-09
0.06845425886220051	0.01598886634710447	3.006629935184329e-07
0.09129555492555448	0.015317745987899612	4.1653866040887003e-20
0.08627059949993474	0.016942828327264167	2.970246025968561e-09
0.09636091274091321	0.016500182849617774	5.045210918589321e-15
0.10108482878496639	0.016244695176911732	2.453181796980237e-21
0.1596090711131458	0.022134581778809795	2.6471592335428603e-48
0.1676313331892173	0.019388947610219084	1.380982956309654e-58
