0.1491494379800742	0.019046888642699916	6.912280911470683e-59
0.18822576649070316	0.023716487197687004	2.662877166763905e-101
0.2184772735787828	0.017953519468759192	7.517022802987685e-140
0.20444917166204563	0.019464534340628583	2.2696090879938726e-100
0.1972338227920811	0.02040715647634258	1.854948595095554e-90
0.1842507432729216	0.019487813878305938	1.4324709735720668e-88
0.20782926830812812	0.018261986084036407	3.627251642870063e-111
0.31286085437722055	0.019769289316738027	0.0
0.2917118613123333	0.020763879714020356	3.150307623385843e-277
0.3034847126494553	0.018529537911164577	2.490726093071444e-284
0.3219053378915412	0.02137150436533601	0.0
0.32783659193795406	0.02226992368153104	3.5984911375172e-310
0.31162803481997664	0.02394194140101465	9.156275011778696e-302
