0.03378863318306479	0.012676701238655452	0.004803558769379277
0.04090082263246777	0.01223717586768232	0.0006395628357747823
0.03721034132369153	0.010715731320375541	0.0010382700588759848
0.03551740633096993	0.01025215554414303	0.0008372458005973986
0.03899431711705812	0.01195264922583265	0.0008834058358430866
0.04046338200232994	0.011126054555541144	0.00012605810753097126
0.04185814503215618	0.01284241208197832	0.00016517536842031573
0.047691646015218754	0.013304061581344822	4.4150377280570076e-05
0.04968379375286327	0.010428734611668199	4.3660423161179707e-05
0.05365428078730533	0.012348632006038767	2.6394254234419367e-07
0.05477338133061021	0.011560890485731074	3.420023806255436e-05
0.11853173043295323	0.018875655019936356	2.7792459438472757e-35
0.12061652046361448	0.0174581647683584	1.8543822436621942e-25
